state_id,product_group_id,material_code,year,month
9,1,4000076,2024,3
9,1,4000076,2024,4
9,1,4000076,2024,5
9,1,4000076,2024,6
9,1,4000076,2024,7
9,1,4000076,2024,8
9,1,4000076,2024,9
9,1,4000076,2024,10
9,1,4000076,2024,11
9,1,4000076,2024,12
9,1,4000076,2025,1
9,1,4000076,2025,2
9,1,4000076,2025,3
9,1,4000076,2025,4
9,1,4000076,2025,5
9,1,4000076,2025,6
9,1,4000076,2025,7
9,1,4000076,2025,8
9,1,4000076,2025,9
9,1,4000076,2025,10
9,1,4000076,2025,11
9,1,4000076,2025,12
10,1,4000076,2024,1
10,1,4000076,2024,2
10,1,4000076,2024,3
10,1,4000076,2024,4
10,1,4000076,2024,5
10,1,4000076,2024,6
10,1,4000076,2024,7
10,1,4000076,2024,8
10,1,4000076,2024,9
10,1,4000076,2024,10
10,1,4000076,2024,11
10,1,4000076,2024,12
10,1,4000076,2025,1
10,1,4000076,2025,2
10,1,4000076,2025,3
10,1,4000076,2025,4
10,1,4000076,2025,5
10,1,4000076,2025,6
10,1,4000076,2025,7
10,1,4000076,2025,8
10,1,4000076,2025,9
10,1,4000076,2025,10
10,1,4000076,2025,11
10,1,4000076,2025,12
11,1,4000076,2024,1
11,1,4000076,2024,2
11,1,4000076,2024,3
11,1,4000076,2024,4
11,1,4000076,2024,5
11,1,4000076,2024,6
11,1,4000076,2024,7
11,1,4000076,2024,8
11,1,4000076,2024,9
11,1,4000076,2024,10
11,1,4000076,2024,11
11,1,4000076,2024,12
11,1,4000076,2025,1
11,1,4000076,2025,2
11,1,4000076,2025,3
11,1,4000076,2025,4
11,1,4000076,2025,5
11,1,4000076,2025,6
11,1,4000076,2025,7
11,1,4000076,2025,8
11,1,4000076,2025,9
11,1,4000076,2025,10
11,1,4000076,2025,11
11,1,4000076,2025,12
13,1,4000076,2024,1
13,1,4000076,2024,2
13,1,4000076,2024,3
13,1,4000076,2024,4
13,1,4000076,2024,5
13,1,4000076,2024,6
13,1,4000076,2024,7
13,1,4000076,2024,8
13,1,4000076,2024,9
13,1,4000076,2024,10
13,1,4000076,2024,11
13,1,4000076,2024,12
13,1,4000076,2025,1
13,1,4000076,2025,2
13,1,4000076,2025,3
13,1,4000076,2025,4
13,1,4000076,2025,5
13,1,4000076,2025,6
13,1,4000076,2025,7
13,1,4000076,2025,8
13,1,4000076,2025,9
13,1,4000076,2025,10
13,1,4000076,2025,11
13,1,4000076,2025,12
14,1,4000076,2024,1
14,1,4000076,2024,2
14,1,4000076,2024,3
14,1,4000076,2024,4
14,1,4000076,2024,5
14,1,4000076,2024,6
14,1,4000076,2024,7
14,1,4000076,2024,8
14,1,4000076,2024,9
14,1,4000076,2024,10
14,1,4000076,2024,11
14,1,4000076,2024,12
14,1,4000076,2025,1
14,1,4000076,2025,2
14,1,4000076,2025,3
14,1,4000076,2025,4
14,1,4000076,2025,5
14,1,4000076,2025,6
14,1,4000076,2025,7
14,1,4000076,2025,8
14,1,4000076,2025,9
14,1,4000076,2025,10
14,1,4000076,2025,11
14,1,4000076,2025,12
15,1,4000076,2024,1
15,1,4000076,2024,2
15,1,4000076,2024,3
15,1,4000076,2024,4
15,1,4000076,2024,5
15,1,4000076,2024,6
15,1,4000076,2024,7
15,1,4000076,2024,8
15,1,4000076,2024,9
15,1,4000076,2024,10
15,1,4000076,2024,11
15,1,4000076,2024,12
15,1,4000076,2025,1
15,1,4000076,2025,2
15,1,4000076,2025,3
15,1,4000076,2025,4
15,1,4000076,2025,5
15,1,4000076,2025,6
15,1,4000076,2025,7
15,1,4000076,2025,8
15,1,4000076,2025,9
15,1,4000076,2025,10
15,1,4000076,2025,11
15,1,4000076,2025,12
19,1,4000076,2024,1
19,1,4000076,2024,2
19,1,4000076,2024,3
19,1,4000076,2024,4
19,1,4000076,2024,5
19,1,4000076,2024,6
19,1,4000076,2024,7
19,1,4000076,2024,8
19,1,4000076,2024,9
19,1,4000076,2024,10
19,1,4000076,2024,11
19,1,4000076,2024,12
19,1,4000076,2025,1
19,1,4000076,2025,2
19,1,4000076,2025,3
19,1,4000076,2025,4
19,1,4000076,2025,5
19,1,4000076,2025,6
19,1,4000076,2025,7
19,1,4000076,2025,8
19,1,4000076,2025,9
19,1,4000076,2025,10
19,1,4000076,2025,11
19,1,4000076,2025,12
23,1,4000076,2024,1
23,1,4000076,2024,2
23,1,4000076,2024,3
23,1,4000076,2024,4
23,1,4000076,2024,5
23,1,4000076,2024,6
23,1,4000076,2024,7
23,1,4000076,2024,8
23,1,4000076,2024,9
23,1,4000076,2024,10
23,1,4000076,2024,11
23,1,4000076,2024,12
23,1,4000076,2025,1
23,1,4000076,2025,2
23,1,4000076,2025,3
23,1,4000076,2025,4
23,1,4000076,2025,5
23,1,4000076,2025,6
23,1,4000076,2025,7
23,1,4000076,2025,8
23,1,4000076,2025,9
23,1,4000076,2025,10
23,1,4000076,2025,11
23,1,4000076,2025,12
24,1,4000076,2024,1
24,1,4000076,2024,2
24,1,4000076,2024,3
24,1,4000076,2024,4
24,1,4000076,2024,5
24,1,4000076,2024,6
24,1,4000076,2024,7
24,1,4000076,2024,8
24,1,4000076,2024,9
24,1,4000076,2024,10
24,1,4000076,2024,11
24,1,4000076,2024,12
24,1,4000076,2025,1
24,1,4000076,2025,2
24,1,4000076,2025,3
24,1,4000076,2025,4
24,1,4000076,2025,5
24,1,4000076,2025,6
24,1,4000076,2025,7
24,1,4000076,2025,8
24,1,4000076,2025,9
24,1,4000076,2025,10
24,1,4000076,2025,11
24,1,4000076,2025,12
25,1,4000076,2024,1
25,1,4000076,2024,2
25,1,4000076,2024,3
25,1,4000076,2024,4
25,1,4000076,2024,5
25,1,4000076,2024,6
25,1,4000076,2024,7
25,1,4000076,2024,8
25,1,4000076,2024,9
25,1,4000076,2024,10
25,1,4000076,2024,11
25,1,4000076,2024,12
25,1,4000076,2025,1
25,1,4000076,2025,2
25,1,4000076,2025,3
25,1,4000076,2025,4
25,1,4000076,2025,5
25,1,4000076,2025,6
25,1,4000076,2025,7
25,1,4000076,2025,8
25,1,4000076,2025,9
25,1,4000076,2025,10
25,1,4000076,2025,11
25,1,4000076,2025,12
26,1,4000076,2024,1
26,1,4000076,2024,2
26,1,4000076,2024,3
26,1,4000076,2024,4
26,1,4000076,2024,5
26,1,4000076,2024,6
26,1,4000076,2024,7
26,1,4000076,2024,8
26,1,4000076,2024,9
26,1,4000076,2024,10
26,1,4000076,2024,11
26,1,4000076,2024,12
26,1,4000076,2025,1
26,1,4000076,2025,2
26,1,4000076,2025,3
26,1,4000076,2025,4
26,1,4000076,2025,5
26,1,4000076,2025,6
26,1,4000076,2025,7
26,1,4000076,2025,8
26,1,4000076,2025,9
26,1,4000076,2025,10
26,1,4000076,2025,11
26,1,4000076,2025,12
29,1,4000076,2024,1
29,1,4000076,2024,2
29,1,4000076,2024,3
29,1,4000076,2024,4
29,1,4000076,2024,5
29,1,4000076,2024,6
29,1,4000076,2024,7
29,1,4000076,2024,8
29,1,4000076,2024,9
29,1,4000076,2024,10
29,1,4000076,2024,11
29,1,4000076,2024,12
29,1,4000076,2025,1
29,1,4000076,2025,2
29,1,4000076,2025,3
29,1,4000076,2025,4
29,1,4000076,2025,5
29,1,4000076,2025,6
29,1,4000076,2025,7
29,1,4000076,2025,8
29,1,4000076,2025,9
29,1,4000076,2025,10
29,1,4000076,2025,11
29,1,4000076,2025,12
30,1,4000076,2024,1
30,1,4000076,2024,2
30,1,4000076,2024,3
30,1,4000076,2024,4
30,1,4000076,2024,5
30,1,4000076,2024,6
30,1,4000076,2024,7
30,1,4000076,2024,8
30,1,4000076,2024,9
30,1,4000076,2024,10
30,1,4000076,2024,11
30,1,4000076,2024,12
30,1,4000076,2025,1
30,1,4000076,2025,2
30,1,4000076,2025,3
30,1,4000076,2025,4
30,1,4000076,2025,5
30,1,4000076,2025,6
30,1,4000076,2025,7
30,1,4000076,2025,8
30,1,4000076,2025,9
30,1,4000076,2025,10
30,1,4000076,2025,11
30,1,4000076,2025,12
32,1,4000076,2024,1
32,1,4000076,2024,2
32,1,4000076,2024,3
32,1,4000076,2024,4
32,1,4000076,2024,5
32,1,4000076,2024,6
32,1,4000076,2024,7
32,1,4000076,2024,8
32,1,4000076,2024,9
32,1,4000076,2024,10
32,1,4000076,2024,11
32,1,4000076,2024,12
32,1,4000076,2025,1
32,1,4000076,2025,2
32,1,4000076,2025,3
32,1,4000076,2025,4
32,1,4000076,2025,5
32,1,4000076,2025,6
32,1,4000076,2025,7
32,1,4000076,2025,8
32,1,4000076,2025,9
32,1,4000076,2025,10
32,1,4000076,2025,11
32,1,4000076,2025,12
33,1,4000076,2024,1
33,1,4000076,2024,2
33,1,4000076,2024,3
33,1,4000076,2024,4
33,1,4000076,2024,5
33,1,4000076,2024,6
33,1,4000076,2024,7
33,1,4000076,2024,8
33,1,4000076,2024,9
33,1,4000076,2024,10
33,1,4000076,2024,11
33,1,4000076,2024,12
33,1,4000076,2025,1
33,1,4000076,2025,2
33,1,4000076,2025,3
33,1,4000076,2025,4
33,1,4000076,2025,5
33,1,4000076,2025,6
33,1,4000076,2025,7
33,1,4000076,2025,8
33,1,4000076,2025,9
33,1,4000076,2025,10
33,1,4000076,2025,11
33,1,4000076,2025,12
3,1,4000078,2024,1
3,1,4000078,2024,2
3,1,4000078,2024,3
3,1,4000078,2024,4
3,1,4000078,2024,5
3,1,4000078,2024,6
3,1,4000078,2024,7
3,1,4000078,2024,8
3,1,4000078,2024,9
3,1,4000078,2024,10
3,1,4000078,2024,11
3,1,4000078,2024,12
3,1,4000078,2025,1
3,1,4000078,2025,2
3,1,4000078,2025,3
3,1,4000078,2025,4
3,1,4000078,2025,5
3,1,4000078,2025,6
3,1,4000078,2025,7
3,1,4000078,2025,8
3,1,4000078,2025,9
3,1,4000078,2025,10
3,1,4000078,2025,11
3,1,4000078,2025,12
4,1,4000078,2024,1
4,1,4000078,2024,2
4,1,4000078,2024,3
4,1,4000078,2024,4
4,1,4000078,2024,5
4,1,4000078,2024,6
4,1,4000078,2024,7
4,1,4000078,2024,8
4,1,4000078,2024,9
4,1,4000078,2024,10
4,1,4000078,2024,11
4,1,4000078,2024,12
4,1,4000078,2025,1
4,1,4000078,2025,2
4,1,4000078,2025,3
4,1,4000078,2025,4
4,1,4000078,2025,5
4,1,4000078,2025,6
4,1,4000078,2025,7
4,1,4000078,2025,8
4,1,4000078,2025,9
4,1,4000078,2025,10
4,1,4000078,2025,11
4,1,4000078,2025,12
5,1,4000078,2024,1
5,1,4000078,2024,2
5,1,4000078,2024,3
5,1,4000078,2024,4
5,1,4000078,2024,5
5,1,4000078,2024,6
5,1,4000078,2024,7
5,1,4000078,2024,8
5,1,4000078,2024,9
5,1,4000078,2024,10
5,1,4000078,2024,11
5,1,4000078,2024,12
5,1,4000078,2025,1
5,1,4000078,2025,2
5,1,4000078,2025,3
5,1,4000078,2025,4
5,1,4000078,2025,5
5,1,4000078,2025,6
5,1,4000078,2025,7
5,1,4000078,2025,8
5,1,4000078,2025,9
5,1,4000078,2025,10
5,1,4000078,2025,11
5,1,4000078,2025,12
7,1,4000078,2024,1
7,1,4000078,2024,2
7,1,4000078,2024,3
7,1,4000078,2024,4
7,1,4000078,2024,5
7,1,4000078,2024,6
7,1,4000078,2024,7
7,1,4000078,2024,8
7,1,4000078,2024,9
7,1,4000078,2024,10
7,1,4000078,2024,11
7,1,4000078,2024,12
7,1,4000078,2025,1
7,1,4000078,2025,2
7,1,4000078,2025,3
7,1,4000078,2025,4
7,1,4000078,2025,5
7,1,4000078,2025,6
7,1,4000078,2025,7
7,1,4000078,2025,8
7,1,4000078,2025,9
7,1,4000078,2025,10
7,1,4000078,2025,11
7,1,4000078,2025,12
8,1,4000078,2024,1
8,1,4000078,2024,2
8,1,4000078,2024,3
8,1,4000078,2024,4
8,1,4000078,2024,5
8,1,4000078,2024,6
8,1,4000078,2024,7
8,1,4000078,2024,8
8,1,4000078,2024,9
8,1,4000078,2024,10
8,1,4000078,2024,11
8,1,4000078,2024,12
8,1,4000078,2025,1
8,1,4000078,2025,2
8,1,4000078,2025,3
8,1,4000078,2025,4
8,1,4000078,2025,5
8,1,4000078,2025,6
8,1,4000078,2025,7
8,1,4000078,2025,8
8,1,4000078,2025,9
8,1,4000078,2025,10
8,1,4000078,2025,11
8,1,4000078,2025,12
9,1,4000078,2024,1
9,1,4000078,2024,2
9,1,4000078,2024,3
9,1,4000078,2024,4
9,1,4000078,2024,5
9,1,4000078,2024,6
9,1,4000078,2024,7
9,1,4000078,2024,8
9,1,4000078,2024,9
9,1,4000078,2024,10
9,1,4000078,2024,11
9,1,4000078,2024,12
9,1,4000078,2025,1
9,1,4000078,2025,2
9,1,4000078,2025,3
9,1,4000078,2025,4
9,1,4000078,2025,5
9,1,4000078,2025,6
9,1,4000078,2025,7
9,1,4000078,2025,8
9,1,4000078,2025,9
9,1,4000078,2025,10
9,1,4000078,2025,11
9,1,4000078,2025,12
10,1,4000078,2024,1
10,1,4000078,2024,2
10,1,4000078,2024,3
10,1,4000078,2024,4
10,1,4000078,2024,5
10,1,4000078,2024,6
10,1,4000078,2024,7
10,1,4000078,2024,8
10,1,4000078,2024,9
10,1,4000078,2024,10
10,1,4000078,2024,11
10,1,4000078,2024,12
10,1,4000078,2025,1
10,1,4000078,2025,2
10,1,4000078,2025,3
10,1,4000078,2025,4
10,1,4000078,2025,5
10,1,4000078,2025,6
10,1,4000078,2025,7
10,1,4000078,2025,8
10,1,4000078,2025,9
10,1,4000078,2025,10
10,1,4000078,2025,11
10,1,4000078,2025,12
11,1,4000078,2024,1
11,1,4000078,2024,2
11,1,4000078,2024,3
11,1,4000078,2024,4
11,1,4000078,2024,5
11,1,4000078,2024,6
11,1,4000078,2024,7
11,1,4000078,2024,8
11,1,4000078,2024,9
11,1,4000078,2024,10
11,1,4000078,2024,11
11,1,4000078,2024,12
11,1,4000078,2025,1
11,1,4000078,2025,2
11,1,4000078,2025,3
11,1,4000078,2025,4
11,1,4000078,2025,5
11,1,4000078,2025,6
11,1,4000078,2025,7
11,1,4000078,2025,8
11,1,4000078,2025,9
11,1,4000078,2025,10
11,1,4000078,2025,11
11,1,4000078,2025,12
13,1,4000078,2024,1
13,1,4000078,2024,2
13,1,4000078,2024,3
13,1,4000078,2024,4
13,1,4000078,2024,5
13,1,4000078,2024,6
13,1,4000078,2024,7
13,1,4000078,2024,8
13,1,4000078,2024,9
13,1,4000078,2024,10
13,1,4000078,2024,11
13,1,4000078,2024,12
13,1,4000078,2025,1
13,1,4000078,2025,2
13,1,4000078,2025,3
13,1,4000078,2025,4
13,1,4000078,2025,5
13,1,4000078,2025,6
13,1,4000078,2025,7
13,1,4000078,2025,8
13,1,4000078,2025,9
13,1,4000078,2025,10
13,1,4000078,2025,11
13,1,4000078,2025,12
14,1,4000078,2024,1
14,1,4000078,2024,2
14,1,4000078,2024,3
14,1,4000078,2024,4
14,1,4000078,2024,5
14,1,4000078,2024,6
14,1,4000078,2024,7
14,1,4000078,2024,8
14,1,4000078,2024,9
14,1,4000078,2024,10
14,1,4000078,2024,11
14,1,4000078,2024,12
14,1,4000078,2025,1
14,1,4000078,2025,2
14,1,4000078,2025,3
14,1,4000078,2025,4
14,1,4000078,2025,5
14,1,4000078,2025,6
14,1,4000078,2025,7
14,1,4000078,2025,8
14,1,4000078,2025,9
14,1,4000078,2025,10
14,1,4000078,2025,11
14,1,4000078,2025,12
15,1,4000078,2024,1
15,1,4000078,2024,2
15,1,4000078,2024,3
15,1,4000078,2024,4
15,1,4000078,2024,5
15,1,4000078,2024,6
15,1,4000078,2024,7
15,1,4000078,2024,8
15,1,4000078,2024,9
15,1,4000078,2024,10
15,1,4000078,2024,11
15,1,4000078,2024,12
15,1,4000078,2025,1
15,1,4000078,2025,2
15,1,4000078,2025,3
15,1,4000078,2025,4
15,1,4000078,2025,5
15,1,4000078,2025,6
15,1,4000078,2025,7
15,1,4000078,2025,8
15,1,4000078,2025,9
15,1,4000078,2025,10
15,1,4000078,2025,11
15,1,4000078,2025,12
19,1,4000078,2024,1
19,1,4000078,2024,2
19,1,4000078,2024,3
19,1,4000078,2024,4
19,1,4000078,2024,5
19,1,4000078,2024,6
19,1,4000078,2024,7
19,1,4000078,2024,8
19,1,4000078,2024,9
19,1,4000078,2024,10
19,1,4000078,2024,11
19,1,4000078,2024,12
19,1,4000078,2025,1
19,1,4000078,2025,2
19,1,4000078,2025,3
19,1,4000078,2025,4
19,1,4000078,2025,5
19,1,4000078,2025,6
19,1,4000078,2025,7
19,1,4000078,2025,8
19,1,4000078,2025,9
19,1,4000078,2025,10
19,1,4000078,2025,11
19,1,4000078,2025,12
23,1,4000078,2024,1
23,1,4000078,2024,2
23,1,4000078,2024,3
23,1,4000078,2024,4
23,1,4000078,2024,5
23,1,4000078,2024,6
23,1,4000078,2024,7
23,1,4000078,2024,8
23,1,4000078,2024,9
23,1,4000078,2024,10
23,1,4000078,2024,11
23,1,4000078,2024,12
23,1,4000078,2025,1
23,1,4000078,2025,2
23,1,4000078,2025,3
23,1,4000078,2025,4
23,1,4000078,2025,5
23,1,4000078,2025,6
23,1,4000078,2025,7
23,1,4000078,2025,8
23,1,4000078,2025,9
23,1,4000078,2025,10
23,1,4000078,2025,11
23,1,4000078,2025,12
24,1,4000078,2024,1
24,1,4000078,2024,2
24,1,4000078,2024,3
24,1,4000078,2024,4
24,1,4000078,2024,5
24,1,4000078,2024,6
24,1,4000078,2024,7
24,1,4000078,2024,8
24,1,4000078,2024,9
24,1,4000078,2024,10
24,1,4000078,2024,11
24,1,4000078,2024,12
24,1,4000078,2025,1
24,1,4000078,2025,2
24,1,4000078,2025,3
24,1,4000078,2025,4
24,1,4000078,2025,5
24,1,4000078,2025,6
24,1,4000078,2025,7
24,1,4000078,2025,8
24,1,4000078,2025,9
24,1,4000078,2025,10
24,1,4000078,2025,11
24,1,4000078,2025,12
25,1,4000078,2024,1
25,1,4000078,2024,2
25,1,4000078,2024,3
25,1,4000078,2024,4
25,1,4000078,2024,5
25,1,4000078,2024,6
25,1,4000078,2024,7
25,1,4000078,2024,8
25,1,4000078,2024,9
25,1,4000078,2024,10
25,1,4000078,2024,11
25,1,4000078,2024,12
25,1,4000078,2025,1
25,1,4000078,2025,2
25,1,4000078,2025,3
25,1,4000078,2025,4
25,1,4000078,2025,5
25,1,4000078,2025,6
25,1,4000078,2025,7
25,1,4000078,2025,8
25,1,4000078,2025,9
25,1,4000078,2025,10
25,1,4000078,2025,11
25,1,4000078,2025,12
26,1,4000078,2024,1
26,1,4000078,2024,2
26,1,4000078,2024,3
26,1,4000078,2024,4
26,1,4000078,2024,5
26,1,4000078,2024,6
26,1,4000078,2024,7
26,1,4000078,2024,8
26,1,4000078,2024,9
26,1,4000078,2024,10
26,1,4000078,2024,11
26,1,4000078,2024,12
26,1,4000078,2025,1
26,1,4000078,2025,2
26,1,4000078,2025,3
26,1,4000078,2025,4
26,1,4000078,2025,5
26,1,4000078,2025,6
26,1,4000078,2025,7
26,1,4000078,2025,8
26,1,4000078,2025,9
26,1,4000078,2025,10
26,1,4000078,2025,11
26,1,4000078,2025,12
29,1,4000078,2024,1
29,1,4000078,2024,2
29,1,4000078,2024,3
29,1,4000078,2024,4
29,1,4000078,2024,5
29,1,4000078,2024,6
29,1,4000078,2024,7
29,1,4000078,2024,8
29,1,4000078,2024,9
29,1,4000078,2024,10
29,1,4000078,2024,11
29,1,4000078,2024,12
29,1,4000078,2025,1
29,1,4000078,2025,2
29,1,4000078,2025,3
29,1,4000078,2025,4
29,1,4000078,2025,5
29,1,4000078,2025,6
29,1,4000078,2025,7
29,1,4000078,2025,8
29,1,4000078,2025,9
29,1,4000078,2025,10
29,1,4000078,2025,11
29,1,4000078,2025,12
30,1,4000078,2024,1
30,1,4000078,2024,2
30,1,4000078,2024,3
30,1,4000078,2024,4
30,1,4000078,2024,5
30,1,4000078,2024,6
30,1,4000078,2024,7
30,1,4000078,2024,8
30,1,4000078,2024,9
30,1,4000078,2024,10
30,1,4000078,2024,11
30,1,4000078,2024,12
30,1,4000078,2025,1
30,1,4000078,2025,2
30,1,4000078,2025,3
30,1,4000078,2025,4
30,1,4000078,2025,5
30,1,4000078,2025,6
30,1,4000078,2025,7
30,1,4000078,2025,8
30,1,4000078,2025,9
30,1,4000078,2025,10
30,1,4000078,2025,11
30,1,4000078,2025,12
32,1,4000078,2024,1
32,1,4000078,2024,2
32,1,4000078,2024,3
32,1,4000078,2024,4
32,1,4000078,2024,5
32,1,4000078,2024,6
32,1,4000078,2024,7
32,1,4000078,2024,8
32,1,4000078,2024,9
32,1,4000078,2024,10
32,1,4000078,2024,11
32,1,4000078,2024,12
32,1,4000078,2025,1
32,1,4000078,2025,2
32,1,4000078,2025,3
32,1,4000078,2025,4
32,1,4000078,2025,5
32,1,4000078,2025,6
32,1,4000078,2025,7
32,1,4000078,2025,8
32,1,4000078,2025,9
32,1,4000078,2025,10
32,1,4000078,2025,11
32,1,4000078,2025,12
33,1,4000078,2024,1
33,1,4000078,2024,2
33,1,4000078,2024,3
33,1,4000078,2024,4
33,1,4000078,2024,5
33,1,4000078,2024,6
33,1,4000078,2024,7
33,1,4000078,2024,8
33,1,4000078,2024,9
33,1,4000078,2024,10
33,1,4000078,2024,11
33,1,4000078,2024,12
33,1,4000078,2025,1
33,1,4000078,2025,2
33,1,4000078,2025,3
33,1,4000078,2025,4
33,1,4000078,2025,5
33,1,4000078,2025,6
33,1,4000078,2025,7
33,1,4000078,2025,8
33,1,4000078,2025,9
33,1,4000078,2025,10
33,1,4000078,2025,11
33,1,4000078,2025,12
